enrollee_id,target
20873,0.1029585230802381
27921,0.11926350463002987
16150,0.07502869535279671
31345,0.09815082676818526
13375,0.11550371126825955
12369,0.19563466436039426
30180,0.07934610005701453
33355,0.057486988759131726
2417,0.06299425039094192
30481,0.10430373930852549
5540,0.12249660166864686
32713,0.0743609507937021
263,0.36740994590217163
20373,0.2099380200658966
4991,0.1275572189470849
24045,0.18136179056834392
17697,0.1074877515320692
30866,0.10764669332765975
12996,0.12670029901026197
25973,0.04637121573679741
18035,0.229943623084861
8980,0.07998082483495227
6515,0.29872167999192895
24754,0.08896288949014863
3901,0.12266142213255644
8499,0.18356609852140068
6139,0.049212197587858914
31696,0.06428275957347412
24611,0.07189896282771358
18882,0.06188567331894748
11713,0.31479369582530586
7027,0.10901150330212679
23513,0.08838663400978779
3013,0.11009567784047697
11584,0.18485719884288174
24451,0.16724942880375152
17738,0.22134831792121606
30028,0.20980133979331317
9366,0.23657646650671688
25896,0.15088903904588571
29281,0.16195472286377932
31222,0.11010595554312927
11790,0.12271066489266985
15533,0.11205466854767998
10055,0.18731184988494268
32053,0.19766037642740442
9977,0.12424359344656065
30111,0.1362465456148166
20140,0.1447352269079797
24780,0.10998973204841074
33097,0.08709481621537826
1312,0.09065723545162653
8694,0.04483126164634165
14127,0.10965655639511988
29904,0.11601057539859298
29099,0.08323485290387726
18616,0.07468654898551874
31040,0.3585138995045814
28643,0.11729411511529106
7132,0.18044851872722997
30579,0.06792503684365192
19419,0.15056340636223886
7835,0.05332984315536937
11957,0.15963869800240818
20303,0.06797444595711295
20120,0.09840384616176964
24434,0.10909976143530603
25972,0.0538291818821792
10442,0.07047713682404888
24285,0.2572382677501547
8925,0.12869878701525952
26227,0.14246750078547946
15960,0.07738919048753633
28482,0.19834773587819376
23555,0.09796885883108038
10319,0.12031419812410005
9717,0.16813984366785256
24606,0.34381853736008183
4545,0.1286929963295497
30371,0.11657617087557243
10309,0.08338509836201646
11076,0.05961104844998605
14411,0.466192713411553
18403,0.07364069494013056
30763,0.19714791409485524
10772,0.052801667201277915
10597,0.056886921760715865
6940,0.08237213665306944
14149,0.3529286362364998
30682,0.1405477034958546
33089,0.11281684321119756
28300,0.11952351765786635
28024,0.09375092663793483
15923,0.12333446816203213
23021,0.048533254807055226
9271,0.26303423134360143
24649,0.1539208388784734
25717,0.1571069239907487
21247,0.13418032117798953
2302,0.04058177871897282
32609,0.11809820246124435
27506,0.07338166911922696
30403,0.18356994445788477
6612,0.07825038774447851
14011,0.1522317978173267
22398,0.08428637816407644
13659,0.09319120322711387
7087,0.0928922381569551
33044,0.09728028173236307
29659,0.13408467494960472
23199,0.10468020245314356
1093,0.09165569652187527
12165,0.06945145243395275
27636,0.04754924022665072
11850,0.28761819980856684
1929,0.07458481737484442
31747,0.29241367669378004
29506,0.15313761105218252
10320,0.07968857629408246
4209,0.129747693762112
28190,0.11110152244426612
26665,0.22967037051332317
13817,0.13261043642163733
2899,0.3726316074885873
8530,0.14697925866365869
28742,0.11304707427166308
4944,0.1472430717323541
16458,0.355653684500307
23632,0.21095436288964914
7422,0.20825364636298288
14564,0.09036161923000884
18967,0.15020915750687303
12862,0.17005160623525498
18021,0.1413702046865494
27748,0.14171345960311388
1683,0.10037734333054678
13043,0.1450790216341372
274,0.0932747937530617
30001,0.08552084184083983
19300,0.2056230109040606
25154,0.15062358406249723
1387,0.0804810708861045
6261,0.11745643900517731
22427,0.24041194293036905
1348,0.14775974130990774
23959,0.1282358850510622
24455,0.09624646718653691
6441,0.24356925848939612
13576,0.07505188701085667
21421,0.10805887173972062
18542,0.09235951394281895
2303,0.12814303834274837
4541,0.0956799128904309
22275,0.08876688696027601
14004,0.22055781214513737
2246,0.09815000045624146
23304,0.20900599521391736
28181,0.10728513382472746
28971,0.15071253498873785
10488,0.2524657178372256
23594,0.16116007881083785
25132,0.050213778434107084
11381,0.11136760621090189
8885,0.08146078400086253
23577,0.07250102991514457
26207,0.0973098522353682
11901,0.16813984366785256
27544,0.1377307352780269
30808,0.04245870817256504
4629,0.12548855692355054
8110,0.08980563673093063
28621,0.1861928782483367
30647,0.0702159449049531
8427,0.05247879123994438
14577,0.1415020364191294
28792,0.2388006166285451
17562,0.10804215344698621
22218,0.288688374284409
4942,0.18323977435441857
29970,0.08856042063956478
5829,0.11538930246153892
4243,0.07151866245169118
7600,0.08674339770809404
16780,0.06670066543426785
4979,0.07747546475552826
4473,0.15627614222502695
13871,0.07461137003600188
5314,0.12367573861873003
20327,0.12126054852286884
29210,0.1320054964556735
10237,0.09119612748071758
26825,0.12428294472495674
32970,0.07634256858351522
13250,0.3746626594487617
7381,0.13808490003998455
30473,0.17556573797465158
9636,0.09680869857908621
31683,0.11992404116675857
19525,0.30781688196079227
31584,0.09802446690276904
18901,0.19948248709929386
340,0.03312377101640036
28881,0.2894316678655713
29003,0.0795600545162635
23445,0.33671158218022973
19486,0.10101888022682998
26531,0.24366660923335917
15476,0.10703063215155835
8078,0.11997289779258351
9731,0.15959203773392353
5959,0.21933748834300704
10208,0.07647040330637937
11322,0.10455005386766586
1118,0.07219022427604825
15482,0.12362569457765724
14191,0.14165982588588422
31824,0.06688679037037451
9215,0.3756542920061036
17787,0.0597044689814363
18472,0.23711574346763487
1142,0.04827785302962119
26038,0.11627259865086086
31976,0.14337557613269933
17174,0.05394835321308526
819,0.12396701298913869
3189,0.06048083105682959
4734,0.14231105732674537
20936,0.14389653437048502
10966,0.18733786809009131
21084,0.087108471566625
3171,0.14755807020934777
2483,0.18647520726703035
14282,0.0907213369847626
5863,0.21556138176456913
32830,0.261259960936605
3333,0.10378496268478869
16152,0.12379511323166745
9535,0.14361248280908595
20776,0.10122218569757062
33351,0.11152979521481961
19444,0.16005089750995685
15447,0.13758081116245532
17912,0.10451320725054274
11109,0.10115952096897553
21309,0.13098322545062485
29469,0.12959416042265665
3648,0.0529869342697389
11115,0.12003168885342966
14807,0.10875345205911138
18390,0.18288197347478974
27682,0.10321134503195638
25516,0.12384323313326387
27042,0.10206907760194044
9707,0.21713328665098966
4098,0.15837349936710932
16288,0.0554488504663756
29114,0.11633818260187279
920,0.0918353114019207
7015,0.0776754106939593
32618,0.11583469604631008
23029,0.15486943392089134
1273,0.33661351947658175
1154,0.1333172653882847
3382,0.088256288096859
22533,0.1418831264808298
16613,0.061075992202143936
10591,0.17293080742220993
11702,0.23570442892073243
25036,0.11098480571836462
25908,0.09436919634075108
9328,0.101888461513955
18570,0.11415305093680607
16377,0.05621625109504179
1918,0.3171656929939182
5016,0.13183063179102278
6799,0.14118970562492028
27432,0.1468818613196609
5084,0.144248934142269
28274,0.08684625729825222
32752,0.09290328255225817
3515,0.08465153610872667
23754,0.3574611623458434
1062,0.104040451186935
25454,0.038294913405229905
9996,0.10741737764337327
6373,0.07081065667282935
31597,0.09632565929837132
27118,0.09186907941750751
17264,0.07189605533160057
13980,0.21457450067794767
10147,0.12984116184812197
25488,0.06839260926720447
32686,0.26135451178275
1493,0.15260628365909068
1843,0.08945161821864746
13780,0.17431974123320848
31797,0.22905641903883678
18719,0.19662669156306614
22422,0.11062977972788621
22859,0.07581299803060496
7547,0.1503726001587502
11759,0.10152225527182872
7582,0.1618512503725478
267,0.15342453064887618
11913,0.09618752346977882
7978,0.2337240916077658
27768,0.0764720776885309
27267,0.0913335438971502
11095,0.06671719219800372
8372,0.07555588459494508
5984,0.08302309829131194
30724,0.14557616098156959
12535,0.07165068165386954
7622,0.06308912764255535
26753,0.1316879460754872
9790,0.17173300916281334
16515,0.19263115851244247
8569,0.256964476128511
7400,0.13095477113483586
1245,0.05417454538168461
18336,0.07523118956508312
24528,0.18184911137871032
1382,0.20542578051291027
24352,0.07788844332526293
32543,0.07051649671818107
17036,0.1382313601698821
18120,0.18834595426871983
22560,0.18530856699347653
704,0.053599428762240796
33324,0.32638402327748134
4329,0.15964558242168356
21971,0.118734543834718
8995,0.20615708074187322
23607,0.11370542831582742
32701,0.05885523223837657
6962,0.12654633786139452
8127,0.04253202599586145
22658,0.05662293776353538
18934,0.07102811865052241
29583,0.11803465395589666
4796,0.09228340368082698
6116,0.04937528749308105
24703,0.06823900200268966
23219,0.12590493186979024
22799,0.07644300506722419
33160,0.055283863414221125
18986,0.15571421445869793
21327,0.20108295195605674
13680,0.07458488158066677
21825,0.11433325199130016
2721,0.10630924082415738
18425,0.1911628733705229
15408,0.1215092705465624
18326,0.3871882946044225
10658,0.3064526792210217
7070,0.046185925272501295
20876,0.13662891928446522
21114,0.2547217496746347
8472,0.09673227978750468
31563,0.1546830979829123
28846,0.07005749643981837
23053,0.08126296759288443
32028,0.145113311957768
29784,0.1496596768043709
16997,0.08411306168608053
18355,0.2779441365871669
30847,0.08144760064600305
13841,0.14269585667771387
18197,0.07373197701980275
28060,0.12102117746281525
16197,0.19680633682243256
3471,0.0910641662763015
20009,0.08236938065172202
16602,0.07219421836964525
26534,0.11061828365528173
26089,0.07502565318321777
12502,0.06934269573353966
15073,0.20136337678587504
25259,0.15801433840903584
32479,0.13248874703490693
3963,0.08566795085779108
18314,0.10735774423014895
3736,0.11589446776684517
23637,0.21642093463431195
32876,0.0984885813130905
25338,0.07744385440505104
26816,0.25216558388195043
10071,0.09727665272155253
14710,0.12236504109460096
15111,0.08233515719856244
6487,0.25016628734526786
839,0.22236963957317327
14595,0.25653321593519546
23338,0.185281895417342
793,0.10362349676577194
7619,0.11812929156134781
5086,0.06699918066494404
26231,0.08891965902956761
15727,0.10706219424790274
30631,0.16373141271928254
28466,0.1210023412770048
14801,0.07450559011476722
10950,0.08499882778581438
22709,0.0755660272218517
22876,0.09171846689634325
2343,0.10006790461233474
24009,0.3778989434704862
33140,0.20455848811246055
29717,0.08140098034274268
27130,0.22378223015722346
23368,0.36557485516318283
12526,0.09422359149386723
25760,0.1471177566050691
206,0.1658364525385266
6237,0.08987016455031425
29192,0.09168576299189891
8922,0.11561293557948374
19322,0.10302210306506449
23059,0.09139156011017088
10925,0.059086863292516244
7902,0.11728128600898288
23776,0.09900012782321013
8019,0.10114488646289431
24822,0.09708910093607878
21213,0.0953022949176307
6661,0.09792253805718455
20119,0.13922079092441267
4544,0.05462347584139116
19490,0.16941489361596335
14176,0.1966070497241121
18931,0.05477742365910197
22804,0.2948535804877834
14116,0.1048026935855611
260,0.1771615904857202
14057,0.12956463856224168
15512,0.2885917642330295
25751,0.08055843115465758
10837,0.07941596993555558
18591,0.07203253635814107
20682,0.1961027444595983
9041,0.23470922925688725
21208,0.12981758130470422
19564,0.06386392519024134
9228,0.09311994352902252
20175,0.14956595013848867
25702,0.10440189045156845
31835,0.30160985589467276
1546,0.11517051181101123
24412,0.0849443644161844
26171,0.05520035414804515
28167,0.05733763808787694
5291,0.07261881374937339
3101,0.10919800479569297
19558,0.08467657090903129
23605,0.08417354944421705
13407,0.05106343221670893
6239,0.05936544830989311
5612,0.088461510450917
4471,0.09172960062070543
27496,0.08312112850944754
17138,0.14717715273445897
1624,0.09833101294867283
6916,0.07678062328960998
15057,0.060953076348893735
10203,0.25250980110462
2250,0.09080265634837607
20360,0.1908807708923574
11057,0.10420747583163621
25313,0.07417019430125146
10932,0.184737674044834
9493,0.05744709848578655
21771,0.10706267632436553
14028,0.055060702836408654
9204,0.07272914297266886
4185,0.09208342699829296
25606,0.09000187673862696
16076,0.1491603875148817
23791,0.15539552260140346
13760,0.1722199113959256
1960,0.15131808649950002
26095,0.0709581157732793
33117,0.05254658464941757
6386,0.24303657282975388
2453,0.13479237050451975
24851,0.11494382031492827
12998,0.09620369899473528
30429,0.1052110438249272
807,0.059566716155343424
6743,0.09831247057525541
19514,0.2831932970905605
14829,0.4661885201115121
14480,0.12227625049821796
3943,0.3430293033422133
1983,0.19678922444843186
28766,0.087275502086394
6591,0.09029331454754344
15963,0.14388265552094914
19921,0.11437327539314146
3395,0.36322799554362917
902,0.09632093410832097
3553,0.09365956472615333
5283,0.09638121878235809
28842,0.13815607958956957
603,0.15892575575349946
4671,0.35092464860421113
16661,0.09522522430797391
24803,0.1341616700158578
17449,0.05019848051316661
23709,0.04465914294046414
7123,0.1276411685838728
12569,0.10566506847982926
21568,0.07487211115183151
24889,0.19906725436016123
13958,0.04038783055036152
5663,0.18615313669632014
31319,0.07465631717736725
32844,0.09390996804914647
15909,0.14807445703615332
1447,0.09251709068912414
17578,0.17012984842798765
21302,0.2736478829865349
26283,0.10536190450628073
32418,0.11832921542454947
1168,0.13337482853153568
15284,0.09510570836661343
19018,0.1346051816528027
32809,0.2554716106641872
17198,0.06848500619935083
13139,0.1881886964058225
6741,0.11284084369179762
21445,0.3461513405700869
16987,0.09740832766025097
28244,0.10481661440588197
42,0.16155239654206796
11860,0.06683602052023832
14782,0.09423685837120392
16619,0.07467402811759652
17597,0.05365555761483604
7459,0.16871715087135153
2765,0.06033752119673182
23977,0.19966686449118282
26743,0.17505816086369244
13704,0.13931240101668413
17856,0.1822341935123951
6767,0.1652632638831442
4551,0.06788892566611525
5578,0.10612497438556188
31405,0.14646015270339283
21113,0.14807034098551153
32067,0.29109053018662384
4253,0.08570682740797472
13087,0.08386037562056047
32759,0.14470882046955527
6368,0.10053840705931853
28849,0.055450265800731834
32590,0.32093318077546046
23442,0.10568760398339454
10149,0.11087483353557609
11792,0.05575972021070786
10201,0.08693191251010757
31963,0.10984759806588469
10139,0.11354291436196556
19046,0.17082156715159466
22109,0.17571542219509764
3207,0.07508834730738423
19203,0.1579320204753722
14733,0.06893261919137564
2606,0.21739535434961282
24469,0.17905048703642437
22081,0.1889889725319462
32432,0.10346293288331497
5456,0.08575678360735775
27127,0.11022978831326724
16724,0.09608482973777877
3110,0.048477889424266056
19065,0.062384478377490934
21138,0.03952867877877555
10816,0.10442092248637602
7046,0.08626631660207702
7567,0.105676735482873
12954,0.07366757352097188
14223,0.08880233887457133
10034,0.05361970697776545
28269,0.10178449332795453
32547,0.1212852815070502
18948,0.3064570776443426
28353,0.1743473945941186
17253,0.07999507451559114
7172,0.10609053648817726
23477,0.09233143994006336
30844,0.15062878680436984
20713,0.3294925609399743
2390,0.06395666044311767
22464,0.33854280153077976
18588,0.10111636728471425
2166,0.05519160846323227
32474,0.1267710683661396
8923,0.08325604339325769
9252,0.4148126755883202
32016,0.05543992497291572
32744,0.1370199435780013
4756,0.09066582357156298
6383,0.188671668963657
30426,0.3329909093044859
10086,0.14169205156612985
6258,0.09881049688543714
4646,0.28749432435081423
11051,0.11611631474240053
1652,0.25450178104776244
20963,0.27238897095983466
12820,0.10397594234570597
8413,0.13010114109161702
23866,0.04813123708332348
9072,0.04639373311784281
8103,0.04393391850101543
16084,0.330167707309727
7592,0.16449948466834546
5563,0.13200900115966205
30820,0.12588446417593405
12723,0.09516991313554388
31820,0.3276860768076833
25244,0.102166384729732
13148,0.12865126424968448
4845,0.21986042957023816
26409,0.19383970230058464
158,0.21457941529874397
32041,0.19801403681568333
6600,0.056433051404871246
27930,0.14711024273410334
20867,0.09796207227116216
4429,0.29325445771772185
19340,0.14204165806560345
15522,0.08248613265491492
29954,0.2440636308415216
9377,0.058611901158682755
2812,0.08079819868549457
21714,0.048036344779009435
12010,0.09222697029760528
618,0.12390872515738426
18418,0.11871802059149708
20058,0.09962901562200405
9545,0.0693626565824036
17361,0.0569432684103157
33024,0.06701166811876426
31154,0.1121225881182366
26258,0.2048522316366907
23460,0.19883194623662023
30985,0.5454676461566815
28872,0.1551667262584651
19324,0.08199329072622213
3282,0.09110901646977121
28158,0.1309719727029829
26943,0.10097513198107884
23816,0.07427168732526836
6929,0.13548475171932325
30746,0.28773800718516496
28487,0.2267307526312707
29963,0.13921171843383812
17181,0.13018086983128904
1541,0.1171984753374627
7220,0.14343379438450593
27396,0.05433747410732953
26469,0.07557499293151626
14220,0.0607020884667004
6150,0.12730743666776104
4737,0.13556006359755304
13032,0.1288823860701286
10334,0.09224348820780069
17450,0.3147386371481696
26807,0.08558130825347374
24578,0.1522379518603518
29158,0.11012809488037065
12916,0.1473850740242142
18490,0.06529749234436998
12734,0.23177549816086088
21988,0.09228506272771764
20638,0.25335901162774477
30320,0.12028112405988212
9617,0.07924434395633413
7171,0.0885700562095016
23542,0.22105645091435216
23588,0.24552493831787503
16785,0.11532117165500408
18534,0.10888882227123577
4407,0.3136323263151016
6375,0.08354600812883636
8740,0.08312140418274498
8444,0.13514527078741542
26369,0.12127685548723537
11358,0.10002143471366921
14671,0.07114499271648829
24082,0.2258202063015141
4850,0.18867951848784814
23986,0.429285335517643
16237,0.22049167801100353
20355,0.21270262405775425
2298,0.07896183457638949
5639,0.04897042795979107
11520,0.09598875009116915
17545,0.07470987442851801
11974,0.20995364365023944
31876,0.08220162230248801
1839,0.11513171585849044
2592,0.07605416295644135
20428,0.16207758807816416
32316,0.05446279992017934
1800,0.23692073043311337
23928,0.1886660498932343
1204,0.12929019357716598
26470,0.1013726682351352
31895,0.1852507767966614
7444,0.18086957201351786
20545,0.07089558858957895
8289,0.08900238378318108
20851,0.1339214317707151
27338,0.38783750785758325
29539,0.08381162243822557
38,0.10446465593834171
32860,0.050318897077492146
29931,0.1180847878623661
5977,0.13101947955206034
19557,0.21599438817480138
26883,0.05186841767192245
25551,0.08433781275005263
25859,0.15799487518353997
17576,0.09331975350219963
26980,0.1736878100067872
3583,0.08406944680541428
25146,0.09632242086701799
5361,0.16673149099563636
1989,0.19720127993436895
7692,0.2552234792161744
19992,0.12486332976456614
18074,0.10933628418936098
4641,0.07804162022694508
10143,0.09831158936430395
4208,0.1339293326143338
623,0.08877284646537922
13738,0.11672996265472313
10877,0.07988128325057307
25816,0.21466455384305042
12199,0.09833314104851928
1006,0.36423219695251413
30593,0.09061753490461366
1197,0.10160299115376434
15304,0.09203235845177665
5345,0.06610657355735847
9198,0.10282897567334813
22510,0.20007891217565824
24791,0.0828591668451155
32943,0.06757341430124439
27348,0.13145596601384374
7401,0.10430549478750425
18004,0.1519665211415143
26893,0.05553043224657406
20279,0.17555973065847524
18610,0.09670110217563177
27495,0.1292323737352553
27067,0.34307858554665516
12293,0.0922833904361924
20088,0.13730578596610749
22020,0.21174997593841904
27634,0.13643504110567542
30565,0.16670623054852352
6805,0.1262904003974905
20722,0.11427526273392224
6041,0.1213630357178924
3270,0.1316113062813032
25703,0.14901776222918234
17603,0.08865300476221175
25390,0.3907049894133884
15397,0.054350035633841685
4561,0.19517369431655476
5177,0.13547913377618068
24847,0.23105716306940485
1310,0.10578330118431979
28422,0.09172555040295083
10389,0.08431197186425192
27294,0.07437188823106942
33322,0.08545321417191329
22179,0.25811957720120604
7947,0.08666670212565429
25122,0.09336385965009272
11767,0.14396026565766346
192,0.09986277443453988
11896,0.16332873934921754
14666,0.46953667031243074
17171,0.05870502028357697
677,0.09869406891350813
3305,0.060421447044542075
13566,0.3183981207287162
17219,0.5159369947760509
26865,0.06882482384692304
14067,0.10615002252006817
2023,0.2822804082148507
14852,0.05850076501735163
11559,0.08732700623647043
17563,0.07941021586428873
13057,0.11834412547592933
7284,0.09743911773478328
14155,0.16593078674274184
8660,0.09392063412477865
29077,0.0901759963725288
18612,0.10719196734317435
22707,0.06237150340473861
5048,0.09262255277150126
18987,0.39438919175172166
4248,0.13357799011405375
30148,0.14910203846771908
5234,0.13873949745641811
14397,0.15463449306530347
27754,0.1250218682169146
24401,0.08623427584426636
30529,0.0639339545677103
18156,0.1035536503700124
2657,0.07478956017026046
24550,0.11012234548943485
7223,0.18143210716833647
11451,0.09001808729265927
24287,0.16422089171700524
13578,0.13318862642951926
22628,0.07232457681328026
14362,0.11323932692185887
21901,0.11695639392044459
8823,0.15115956443287162
1514,0.15285006645218008
30104,0.07179291340787969
8300,0.07137694892267357
23793,0.06938369270692643
6759,0.05004138824033401
25671,0.0581574579713049
26722,0.3480357389632988
28592,0.1495148646422819
4861,0.22449913382463108
14280,0.10944596869189112
17551,0.08614130255903325
8459,0.14870792537011465
483,0.07618127728906954
28734,0.06511152768783106
13301,0.08649016140234767
24176,0.0833656570465248
9716,0.17144571648273144
19952,0.08633856162523033
29892,0.12368258961923581
13660,0.09756727708524868
22732,0.08556768206463293
15823,0.23619969368968688
26399,0.32492054148885524
7652,0.21668469098490564
15488,0.048042682903518305
22426,0.08783957971383947
5025,0.062169668986480256
18036,0.11151953295977884
10342,0.2206289680873558
19501,0.27482551675466044
29194,0.09060848214065538
26297,0.20099688468671612
18046,0.11134794071793574
17007,0.12407268276496577
10508,0.1063597911224985
2320,0.09034658847095643
32359,0.05953554226681159
5033,0.08665750681001592
6077,0.08970286658384553
30067,0.16912836189330405
2898,0.06483605731457917
32772,0.21258942737970724
26956,0.09738673063959599
11735,0.143229445709308
22228,0.2514207914117062
15907,0.08242258243456808
17019,0.07956161058923969
11136,0.03494155762519872
16605,0.10265371035695059
10802,0.08509625369706593
4521,0.19309886459934747
3254,0.07106813155872815
10573,0.0653217462039777
19133,0.10669063696238953
406,0.09564666595554788
11300,0.07327555065977127
4071,0.16850732088642664
5230,0.07886492549422928
6861,0.08216774817462197
2404,0.2418714513157906
22691,0.09010070859869679
19458,0.13309773551153456
24693,0.10713876712308416
27243,0.14592674172893974
32379,0.17200106633428275
29768,0.09094698674488641
32456,0.11699970408788192
23046,0.10230911699946421
22031,0.07396437354324052
11793,0.28069996268422714
29254,0.07479249684350953
26894,0.06385459851112364
1730,0.279290322746606
4300,0.17800954424563967
26821,0.20770279060072777
24554,0.08236168152152458
30286,0.09063269640454724
1136,0.06185135586433654
20825,0.10953341797460989
17618,0.12275844553028392
10277,0.11145385918490744
27215,0.11230518755827126
7653,0.09180221335365396
29212,0.1148101448597598
21214,0.15937750078378768
12592,0.10628412321327976
9388,0.05381757402885222
23331,0.22777915398505996
28797,0.12401376198524558
29983,0.08302966560304746
20039,0.1754833156295336
29579,0.09371926967957366
13247,0.4069428338333924
24648,0.22101723188499617
21653,0.09588201957969868
15168,0.13467412868276968
4790,0.09261291050308366
965,0.10228766103157738
22792,0.07350762420463156
21658,0.29246337297915637
31419,0.15885006341118135
31476,0.09254893412857107
4026,0.010726802767691179
21859,0.06803346231785258
10612,0.2366986719263022
13171,0.077814546102128
12298,0.0848472255892747
6710,0.08310377594209156
15876,0.0487159894047629
9639,0.1073684261997296
23957,0.092776763101246
32083,0.07470944858672256
446,0.28396080721322375
771,0.08147904011768517
7486,0.15030206725603273
7575,0.1554240044722906
11626,0.051070148295203885
32670,0.10462196830934263
26784,0.12874227835806043
20217,0.09440806251065287
17154,0.07509471044843011
56,0.08852638678665707
14018,0.3271212015093002
25326,0.1467860797554798
31418,0.08494093349678174
16205,0.13472167138587576
5625,0.08826603444362577
20783,0.09697398488798495
19610,0.09995239547951727
18703,0.09546082671611122
1003,0.0369113575134658
31455,0.21476550942399747
7820,0.07552579546376197
8598,0.2464150188197659
1377,0.1198063644912756
13475,0.10588323574332119
19093,0.05044950586573238
1256,0.0783005068042
19271,0.12388849483221959
9799,0.13574668395990647
22679,0.0850638386662467
26828,0.10673704111694192
30479,0.05397799147153382
5235,0.10254656036549427
7114,0.18531044575250977
20418,0.1671441448560683
21618,0.05008726643205381
9908,0.10125509592128772
1823,0.2166884098366788
30842,0.13687490631600258
12728,0.08451361610583344
1821,0.04401907134708662
15155,0.07335532461725801
18812,0.3190477165417493
22380,0.10781887014066263
8686,0.13434015409691463
24043,0.21759232533494094
19944,0.04174528977493477
26763,0.12588038159417386
30167,0.16798656928401234
3844,0.2103502919676753
33255,0.15160748848269767
14184,0.11760080285741839
18414,0.13435437627537627
3603,0.18499372358636001
26599,0.07093460155308352
23387,0.20297857452116747
11064,0.20438375010548532
17356,0.0966628067498788
377,0.11003902286279403
504,0.15216654103236438
13895,0.10757696929825723
16266,0.18693067847844125
10557,0.24032513604365965
27746,0.13659822404890584
21322,0.25804179288221896
26971,0.11802641533100805
4064,0.09806355032869374
15725,0.05268387945768943
32381,0.09977687725735929
23781,0.03611923162578717
31840,0.11936519133770257
17313,0.3542686795627313
26000,0.08209012787080361
16393,0.043006639372881086
32194,0.2224708613956899
13565,0.3161842580482336
4807,0.1909897350736908
14222,0.059599602271669515
11476,0.12275605123167528
9787,0.12659465157351846
14378,0.3040572423276229
2635,0.05088455324756589
28905,0.08927223089422757
22834,0.1482093367079298
13202,0.10775447113045442
3085,0.14260928595242026
11359,0.21330021014921408
31153,0.13873062393713137
12175,0.19131207865967392
14000,0.045156784493605426
29558,0.16151606120281675
984,0.06935485408846143
29474,0.08548312383136036
17933,0.07384702456844071
21779,0.10770135005785192
23196,0.12545647186567785
22678,0.1307596118791164
9178,0.07484575398450302
25331,0.12002206665856262
25013,0.09367741576336298
30555,0.19425190057530375
19505,0.07691671109356728
31772,0.061595624775094546
23619,0.21162112999104093
6086,0.2649268863129585
23321,0.29590462228576575
29831,0.13801495826708396
29452,0.28550634993912083
2673,0.06474839205619283
3730,0.1078182436866172
